"NOconnections","connectance","nestedness","NODF","SA","H2","number.of.species.HL","number.of.species.LL","generality.HL","vulnerability.LL","gr","null"
136,0.0723404255319149,6.11001383882465,16.8520508687086,0.00189643021779777,0.769880644925149,47,40,4.38067250870047,2.0265769765742,2,10
139,0.0757080610021787,6.1601850262662,15.8920204628036,0.114786829562005,0.768775880702466,54,34,3.48503262638417,2.25686807219649,3,10
105,0.0893617021276596,10.1821233909405,16.2423474425647,-0.0747165575765669,0.737252444859398,47,25,3.1743453449121,2.41983532144961,4,10
93,0.0837837837837838,7.41727585720218,18.8299696065364,-0.196052591076365,0.703210306031051,37,30,4.30390508094706,2.24734733268299,1,11
114,0.0863636363636364,7.48322353828053,17.5783018976357,0.0656731457638418,0.702661410037725,44,30,4.08438609289092,2.53430462417516,2,11
130,0.0757575757575758,6.20408349338298,15.8953592853269,-0.197600451683751,0.754239937217406,52,33,3.72630922171463,2.25441112881661,3,11
88,0.0808823529411765,5.46814764562503,18.6936400086826,0.103669232456311,0.87070710390471,34,32,2.42808711811073,1.54112124296457,4,11
84,0.0873180873180873,12.2555994834412,14.5366232601349,-0.373719227211393,0.76757937863999,37,26,3.9038124533491,2.02670744457315,1,12
129,0.0737986270022883,5.31778937467402,17.9348183462108,-0.0664134392488017,0.734145838739246,46,38,4.30163613085408,2.33395492564429,2,12
141,0.0719387755102041,5.19352807247307,15.9268331200416,0.0617169075714527,0.725427671588702,56,35,4.36906069479702,2.36657708625432,3,12
78,0.0857142857142857,12.3482430090012,14.1869824016563,-0.0294848180098215,0.748442002722998,35,26,3.21862066620789,2.1319238017699,4,12
105,0.0769794721407625,5.25089753654103,16.4016902854607,-0.0862406961943901,0.758269951929291,44,31,3.5437289189664,2.10602540156996,1,13
143,0.0725152129817444,7.83536045236082,13.826719300974,-0.00203903321561281,0.788620631774455,58,34,3.06849649807184,2.18817272386755,2,13
130,0.0875420875420875,7.46143114681459,18.8116935399544,-0.317573158842129,0.719509075337408,45,33,4.74956525229044,2.28175780551825,3,13
59,0.0910493827160494,7.17224522960871,18.2433356117567,-0.399012980735211,0.759244922701372,27,24,4.07892204812303,1.88976718158981,4,13
112,0.0888888888888889,11.4715509889019,15.2709803057025,-0.191024532575805,0.748205420455316,42,30,3.64979798009135,2.08239512676705,1,14
130,0.0752314814814815,5.3238611113321,16.3143994799285,-0.37114039001075,0.748105078240187,48,36,4.25034727298762,2.26062810593616,2,14
128,0.0720720720720721,6.08783501862511,16.4745223190039,0.00235766608244466,0.777917866008277,48,37,3.62998368685229,2.13644443723586,3,14
64,0.0881542699724518,8.40245005282616,15.3436539306105,0.290457933448613,0.784416886018907,33,22,3.040699980459,1.91397085004294,4,14
79,0.0844017094017094,6.58936017152011,16.5914983794565,-0.341181175249256,0.752839420829141,36,26,3.68373539926134,1.99979543554874,1,15
133,0.0718918918918919,7.87327822768652,15.4129036836599,0.0311214174865982,0.800159260885549,50,37,3.99329623328001,1.93657168121634,2,15
118,0.0855072463768116,7.87727273484682,17.2378252888457,0.12524569566612,0.734130960124513,46,30,3.58020342980082,2.37847613766002,3,15
101,0.0819805194805195,6.02934245418834,16.6174531242507,0.101837725138998,0.72202518386198,44,28,3.44675105609972,2.44333171046703,4,15
71,0.0874384236453202,6.99554046335289,19.5065128324057,-0.0675161851078027,0.821005197618191,29,28,3.46177492585483,1.73040785082597,1,16
117,0.0754838709677419,6.76264622997598,14.3436051128359,0.00509018255296237,0.816685215606327,50,31,2.62171881595224,1.98359458686648,2,16
131,0.0786314525810324,5.98656012776376,17.4718210210438,-0.328063275274319,0.72039895453493,49,34,4.60028382525779,2.37488300102208,3,16
110,0.0916666666666667,10.4139234348647,18.1235191420377,-0.327928073282042,0.707776310838531,40,30,4.04502817904984,2.31067861265722,4,16
68,0.0909090909090909,7.05955102081076,19.539442039442,-0.128356797879604,0.739603844132408,34,22,3.61471918218182,2.15847466863668,1,17
131,0.0827020202020202,9.68948465416939,15.9258780001534,0.130607796547838,0.760050025392002,48,33,3.57066067821729,2.28979452338971,2,17
154,0.0669274228596262,4.29956188608234,16.3322999390495,0.152293411559344,0.706340734069151,59,39,4.62669221264297,2.55221992332926,3,17
87,0.0833333333333333,8.18744430114571,16.344122415551,-0.431164240482481,0.781840338221963,36,29,3.74578444869207,2.01079674986341,4,17
81,0.102272727272727,13.7048692100155,17.4993086665561,-0.230189415870909,0.72292614636029,36,22,3.22867694953823,2.30825924089779,1,18
140,0.0748663101604278,6.28485673299834,15.1389893911888,0.0659498595088595,0.707244164041765,55,34,4.33608748607336,2.65945516269251,2,18
136,0.0686868686868687,5.94469889875004,14.8337475500596,0.234287906604243,0.754754113959705,55,36,3.57592177379843,2.35550077188274,3,18
87,0.0775401069518717,7.12095335137101,14.6075473348201,-0.647452341064357,0.832688586934252,34,33,4.25282475455974,1.63581196989032,4,18
76,0.079002079002079,5.96809356976472,15.5501898034693,0.275792276667608,0.85421237798891,37,26,2.43993675324436,1.79456825055917,1,19
137,0.0768799102132435,7.44350605857822,15.306580720057,0.080082702902088,0.739524421141263,54,33,3.55277169688119,2.4896658447338,2,19
125,0.0789141414141414,6.49742060416615,17.5326853768883,-0.0284207676797605,0.760973250463858,48,33,3.46502297860632,2.16854554839364,3,19
104,0.0943738656987296,8.03336288006632,18.2842400561066,-0.148114111101495,0.716628868919063,38,29,4.59904702582632,2.19557556182624,4,19
95,0.0818965517241379,5.50644507228338,17.7971634885632,-0.367453489540532,0.769620667790859,40,29,4.1109381097853,2.07644115259371,1,20
125,0.0822909809084924,8.05204698645795,16.5835423970707,0.156722304492588,0.71162173363006,49,31,3.90554090231631,2.63528660112956,2,20
138,0.0696969696969697,6.2191503327794,15.4851964426433,0.0468909398844581,0.775563675664124,55,36,3.58698905893331,2.09888333239346,3,20
78,0.0825396825396825,8.32018951582472,15.301855766972,-0.294302029268166,0.815209645480632,35,27,2.89424718721516,1.75140430940818,4,20
79,0.0920745920745921,8.77899390023541,17.4860901765943,-0.692565051514977,0.776169924133535,33,26,4.02863211631377,1.87314030726862,1,21
125,0.0707013574660633,7.23809291153399,14.1695347577701,0.150840151561217,0.708120517575152,52,34,4.33312545413937,2.50912457759567,2,21
137,0.0706914344685243,6.18433598658073,16.6877618084645,0.0092452517952518,0.79256708612718,51,38,3.69694229712964,2.0364280749254,3,21
84,0.105,8.2045876577017,24.0236898779612,-0.128415913728925,0.724306276623443,32,25,2.99287248412445,2.18729819785318,4,21
94,0.0683139534883721,5.78698865645174,14.8443332539115,-0.26993880403986,0.804833006681224,43,32,5.04623831523941,1.86192563167303,1,22
130,0.0747556066705003,6.69245174370564,15.4847766238722,0.120144632373145,0.728176945879605,47,37,4.00321138338194,2.45728429126538,2,22
138,0.0804195804195804,6.62127403998684,17.6852708001575,-0.258529865947746,0.734485457211123,52,33,3.94988505611047,2.3626526233061,3,22
80,0.0993788819875776,10.3963504648841,17.8911163522013,-0.0976360367392263,0.769772361020137,35,23,2.66904250829906,2.2321582067742,4,22
102,0.0901856763925729,7.42284146762681,19.4788336723821,0.101547121267987,0.786025564540483,39,29,3.76800225340232,1.88751431973276,1,23
130,0.0773809523809524,6.85265666198336,17.1669015836166,0.168745845677033,0.705234018928387,48,35,4.92253648709043,2.52183416604045,2,23
118,0.0831571529245948,7.8851362998578,16.4392275555798,0.207072427871554,0.748507815612944,43,33,3.63294541355721,2.37238184788322,3,23
80,0.0800800800800801,9.51406347559222,14.8552387195455,-0.142555099295643,0.766101996479149,37,27,2.81573684386421,1.96381862673249,4,23
78,0.0928571428571429,7.91359125593012,21.0979324078955,-0.490777603782047,0.71925592962181,30,28,4.92857000989232,1.98648571518979,1,24
134,0.0758347481607244,6.0700400324811,15.4075901455814,-0.00207753168034695,0.76088234702714,57,31,3.47772573795897,2.42266308634374,2,24
132,0.0733333333333333,6.24329854019629,16.1402900782955,-0.235109962302462,0.762243434667454,50,36,3.45211631735598,2.20358902801135,3,24
97,0.0844947735191638,10.3243318925634,14.7862840183374,0.11981969478354,0.815763540077529,41,28,2.83699714804262,1.94492776224153,4,24
69,0.0985714285714286,7.84098946328581,21.3086618396353,-0.648948898512082,0.756805463446086,28,25,4.89829246540087,1.77050286474604,1,25
138,0.0649717514124294,5.4177361842193,13.6102346322338,-0.253682340996419,0.733958741289169,59,36,4.43844112530633,2.2998536839317,2,25
134,0.0722371967654987,7.27963692487553,14.3465632188389,0.235266105535468,0.732049323717501,53,35,3.90566035164117,2.48379112794263,3,25
98,0.0876565295169946,9.32340627217191,16.1484141085118,0.094809717051482,0.759896546364782,43,26,2.72665374092133,2.28914103753787,4,25
74,0.103786816269285,8.50667756743711,22.2632311977716,-0.119869032500334,0.753440138077769,31,23,3.08183729571624,2.20065817675059,1,26
157,0.0706252811515969,6.21621659628048,15.5769505063472,-0.292878993366025,0.721599686499748,57,39,4.5952029768014,2.43072199320783,2,26
112,0.0941968040370059,9.33848617265088,18.3405836505347,0.0994481948716566,0.707594792573728,41,29,3.88706701679517,2.44633281984564,3,26
83,0.0720486111111111,7.44063298179526,14.4217934226815,-0.378525344562627,0.830944896920092,36,32,4.07671494125522,1.68075891649766,4,26
73,0.0850815850815851,12.8344346089836,13.5550996483001,0.456297398343309,0.827071697322897,33,26,2.73279872504997,2.03408593071898,1,27
121,0.0730676328502416,8.12067132802601,13.7342580675914,0.163010427559317,0.722342329840862,46,36,3.86561889211727,2.4573063325349,2,27
161,0.0706140350877193,4.67071751163949,18.2926403586126,0.0536986162484304,0.776938010276191,57,40,3.99397737304568,2.19465429726977,3,27
89,0.0834896810506567,7.42507706886358,17.4624662091911,-0.14274146686965,0.718175183812396,41,26,3.64282357435761,2.25907929218472,4,27
80,0.0980392156862745,8.49275249602567,17.5677021107129,-0.05720395686946,0.769625455900566,34,24,2.74188285151307,1.92200588999981,1,28
139,0.0757080610021787,7.10715514353637,16.5725988796855,-0.261145985516648,0.733526553825427,51,36,4.32402018857209,2.2818068491659,2,28
144,0.0688995215311005,4.69548452319044,16.6199162405744,-0.212243257077193,0.715009086058873,55,38,4.57352352842617,2.53776580459313,3,28
83,0.083,10.3859403260606,12.1774691358025,0.0850986752778481,0.839776506008749,40,25,2.58349485160017,1.64324765098778,4,28
72,0.0872727272727273,7.77216809243811,17.5342190016103,-0.556215361494394,0.781075632801782,33,25,3.55539687023974,2.01080616048656,1,29
140,0.0682926829268293,7.83479206832256,13.8231458842706,0.032950162937658,0.784590102105702,50,41,3.36991872114912,2.13527467602892,2,29
135,0.0735294117647059,5.6301179776214,16.4092613423322,-0.0264416939353871,0.733997272780054,51,36,4.03922863641449,2.29613297320741,3,29
103,0.0953703703703704,9.07239797326925,16.7028699315429,-0.218428484234466,0.700499143579281,45,24,3.96023828387351,2.30756824454271,4,29
77,0.0838779956427015,11.2442722988063,14.4680277081593,-0.139167827963264,0.718064023793934,34,27,3.72797798261246,2.1125171592027,1,30
139,0.080161476355248,6.55480762824248,16.9925150194758,0.0482994662236493,0.715201702096138,51,34,4.35457468089864,2.43942941451925,2,30
123,0.0725235849056604,5.58618568580349,16.2630553959263,0.0319122514945093,0.807774756096946,53,32,2.7514214601011,2.10876495367229,3,30
92,0.0780984719864177,6.97098627508683,15.4242214216529,0.312491212585597,0.820879350697672,38,31,3.83881374135267,1.84479762393202,4,30
100,0.073909830007391,5.10567498751599,18.5206931627555,-0.383040894748639,0.805442862617311,41,33,3.77012669425785,2.01024713929435,1,31
126,0.0729166666666667,5.70401071041583,16.5810715640067,0.0668666634454567,0.736065448763127,48,36,4.04670571942717,2.36410841921005,2,31
120,0.0919540229885057,8.66290971084597,17.5364523251343,0.00899135555909421,0.779231799011091,45,29,2.97701020582568,2.05912304497937,3,31
80,0.101010101010101,12.9509959317258,18.0113322277501,-0.10126904070014,0.689346674282173,33,24,4.44617812232567,2.16377569812119,4,31
82,0.0867724867724868,8.91570327788844,16.6003053793751,-0.233270593337409,0.745956675906548,35,27,3.13403796700195,2.16134833898565,1,32
138,0.0737179487179487,7.30448669716674,14.5368856603519,0.0692633078345659,0.744397488558829,52,36,3.96734737584858,2.38394735672631,2,32
128,0.0833333333333333,6.1865571762029,17.6026805706609,0.00240869855905771,0.772827046768829,48,32,3.64673956807919,2.15497634362904,3,32
92,0.0851851851851852,5.7231113943992,20.4990794645967,-0.302469916818456,0.75832883568799,40,27,4.06722164491679,2.03260860061017,4,32
68,0.0909090909090909,9.68678422744109,15.0571188071188,-0.31844265961177,0.786163553756723,34,22,3.03080375337754,2.02604329074261,1,33
124,0.0775969962453066,6.40537260504022,16.4207412563076,0.0928714872402513,0.818254173180646,47,34,2.79611300860125,1.98727952235747,2,33
133,0.0836477987421384,9.23661048202205,15.120945886252,-0.00213594965950776,0.700908762538879,53,30,4.28883620806076,2.65197798701522,3,33
105,0.0763081395348837,4.9078186044743,19.6559349632974,0.0310260523212282,0.745038184203692,43,32,5.00888000777776,1.98167897319695,4,33
81,0.075984990619137,7.20157384780537,14.1807028488251,0.136478940035901,0.810309018480684,41,26,2.68821737001027,2.01337387999561,1,34
142,0.068007662835249,4.75831591933253,15.9470767223724,0.0455655492131922,0.749284576329087,58,36,4.04657487614833,2.33137198699681,2,34
120,0.0882352941176471,11.0106227532893,16.7020637826007,-0.0845074940776146,0.732046796091459,40,34,3.76125990202764,2.3009026027157,3,34
101,0.090990990990991,8.72163199223111,18.6705906869395,-0.212657900678048,0.721003615520454,37,30,3.84444562692531,2.35612275593726,4,34
77,0.0737547892720306,7.04336311918834,14.1784641784642,0.100095461909055,0.765585723294696,36,29,2.9660426558942,1.93532992336328,1,35
147,0.0673385249656436,4.5447993638784,15.8029559838563,-0.0693425384786195,0.750073818710573,59,37,4.35033064101858,2.32078804463124,2,35
127,0.071509009009009,6.2528029142496,15.079811492855,-0.220683045311318,0.73576095314573,48,37,4.53692162029694,2.22388764496366,3,35
88,0.103407755581669,10.7348262070049,17.5579045546401,0.0783433480892859,0.81260175930508,37,23,2.62389335464477,1.79096609282892,4,35
79,0.101935483870968,11.2846953768241,19.7843137254902,-0.134645347128892,0.734788981889682,31,25,3.57329773044128,2.12076463713906,1,36
129,0.0819047619047619,8.80096259621594,16.4933904161034,-0.0609580971001976,0.763703641951839,45,35,3.53203168644043,2.14108698612053,2,36
142,0.0724120346761856,6.12430408729402,16.8767861025689,-0.293684948788998,0.736840381974768,53,37,4.8543192118556,2.3474910662859,3,36
78,0.0722222222222222,4.53884578038101,14.2125594711802,-0.671177195154136,0.846924657296599,40,27,3.34280211559063,1.71805743318928,4,36
76,0.0753968253968254,4.65871720532897,16.1532344419249,-0.256509223581944,0.787489147286399,36,28,3.76061357055448,1.93868282658843,1,37
136,0.0750137892995036,8.11178661865882,15.1878604565901,-0.31544425399539,0.734603074717509,49,37,5.30396506761822,2.16175572544388,2,37
128,0.0842659644502962,8.33009583301098,16.1741336055778,0.176136035747084,0.753064373117232,49,31,3.62407885349782,2.3963649651161,3,37
93,0.0945121951219512,13.1746016693987,15.3756082725061,0.0261565660252718,0.792693740081323,41,24,2.34789089912209,2.11116788944294,4,37
78,0.0928571428571429,5.74387089915898,23.1980319803198,-0.203286114858486,0.759091020467762,28,30,4.19239294076683,2.02844140847533,1,38
127,0.0734953703703704,8.53018867326237,14.0310056521661,-0.22377604589153,0.735565514546728,48,36,3.6917769329475,2.26705393876279,2,38
142,0.0775956284153005,6.50289277796614,15.270440988984,-0.0510832623208241,0.784638452280205,61,30,3.25129734311031,2.14233786124168,3,38
97,0.076984126984127,4.99320229135679,15.4797874315418,-0.446650778673439,0.760916163144885,45,28,3.8796191471222,2.18862451667305,4,38
88,0.0805860805860806,8.96715668211894,15.4949146772203,-0.181671301756226,0.756900384222948,39,28,3.95030418354682,1.99179997578451,1,39
122,0.0821548821548822,9.1388518444236,16.750318924232,-0.0362380455973987,0.792177345952768,45,33,3.21050433071526,2.02383912409462,2,39
126,0.075,5.6594755991202,17.4950943813393,0.126900894106732,0.688890841479769,48,35,4.78295746476371,2.50135215426964,3,39
78,0.0833333333333333,5.53962163963026,17.428042579875,-0.482252655131183,0.793871090062719,36,26,2.91839170501505,1.94080274587667,4,39
61,0.0953125,12.3436855841172,13.4478689434958,0.3970802646064,0.813290236081082,32,20,2.31110165633042,1.98988131708355,1,40
147,0.0661268556005398,6.08937063929835,14.585447358233,0.0141725963729758,0.781853914366229,57,39,3.50605909885923,2.20475386782738,2,40
134,0.0882740447957839,7.69573371067978,19.404990403071,-0.0152175074921687,0.718272538426533,46,33,4.33051011570151,2.40070841630726,3,40
94,0.0810344827586207,7.16420126428657,15.4634151683056,-0.0107618650995115,0.780568267892963,40,29,3.92942645607417,1.96441159153,4,40
96,0.0761904761904762,9.51057692876042,13.3384773662551,-0.228562004789854,0.752119967645006,42,30,4.03344288097294,2.15298428572821,1,41
147,0.0625,5.16501582153837,15.2075829210356,-0.0169503320126149,0.784531471621249,56,42,4.14705142540408,2.04146557930407,2,41
113,0.0865900383141762,7.35231463385746,17.8820439350525,0.281463789871309,0.741073947523001,45,29,3.44953748774534,2.49442386385115,3,41
75,0.0967741935483871,9.49960936209582,18.0253657018363,-0.246313118174528,0.828747050076288,31,25,2.98020383981695,1.74103782394114,4,41
89,0.0731907894736842,6.96633967655865,14.0427629084843,0.12635702319993,0.870452842657047,38,32,2.75060207931071,1.50896258571971,1,42
125,0.0737028301886792,8.00242670072327,13.7885390726906,0.100018962204345,0.778261817972405,53,32,3.14603757244647,2.30926578152153,2,42
136,0.084472049689441,9.12445257634717,17.1717398143779,-0.31052002279869,0.704999434733504,46,35,4.46970793578985,2.45778887428971,3,42
82,0.0964705882352941,7.25992623790049,20.9019596998691,-0.615377136186606,0.739056156693228,34,25,4.15668361226064,1.97413015273169,4,42
83,0.0926339285714286,8.26771773882889,19.7078293559987,0.0145872550667585,0.793446412787849,32,28,2.54314022923155,1.89825328511352,1,43
140,0.0682261208576998,4.86011642013559,16.3927394857314,0.047975352773507,0.742193988379683,57,36,4.12450688897136,2.38333574339538,2,43
121,0.0775641025641026,7.06960410565557,14.4646022158799,0.114866975755944,0.716805732181642,52,30,4.12177989884005,2.43612187003875,3,43
100,0.0768049155145929,8.41135515688215,14.8656082479612,0.0174555082920785,0.749972217514704,42,31,4.21738616426946,2.04085848033967,4,43
85,0.0850850850850851,7.12153536578594,17.4882552168688,-0.27872004585237,0.813944575318669,37,27,3.5280753517212,1.79551015111339,1,44
113,0.0821220930232558,9.27789358701732,15.0347186766057,0.152870112503049,0.75603315706205,43,32,3.45444107412914,2.35034285952854,2,44
136,0.0693523712391637,5.03396709625615,16.4104386046656,-0.053334372252662,0.733148661414063,53,37,4.39889648769015,2.40714259578907,3,44
86,0.0860860860860861,8.40869866455043,18.5709603408718,-0.324548971419237,0.774381922750715,37,27,3.75949131947639,1.99314886822177,4,44
82,0.0791505791505791,8.13013593050436,15.1149425287356,0.0354114232486568,0.759508204760576,37,28,3.3212266317722,2.01301155847874,1,45
115,0.0876524390243902,6.33923437654171,19.283830826384,0.175870911436208,0.718893176139532,41,32,4.27271547448794,2.28951279593722,2,45
150,0.0744786494538232,6.19143963487892,16.3352669275303,0.0818836847573856,0.777510132040706,53,38,3.61490138072365,2.18044700624466,3,45
83,0.083,7.33208856296274,15.8986625514403,-0.26654340965829,0.783614005307892,40,25,3.50737871415657,2.22412212436857,4,45
83,0.079047619047619,8.36916647518508,15.3483587609801,-0.296477237871236,0.818281906112373,35,30,4.20745020509805,1.81337351881596,1,46
148,0.0714285714285714,5.22188389649735,15.9510857833614,-0.212259274064603,0.727717121718087,56,37,4.79799936274558,2.30170875824386,2,46
118,0.0793010752688172,6.87023194180957,17.1215681855983,-0.0563449983468968,0.760379547622554,48,31,3.20641163354843,2.26506693752092,3,46
76,0.0970625798212005,7.0083390796952,20.4564802583297,0.199884428564349,0.766363657764495,29,27,2.64553837472044,1.97642359287877,4,46
93,0.0738095238095238,5.12929007989649,14.1370578581227,-0.384043859849216,0.73006190913877,42,30,4.20780977500427,2.11171386899275,1,47
132,0.0851063829787234,6.55187950786721,19.6692105284399,0.15833996144845,0.700823651374127,47,33,4.37348418842394,2.56833150547004,2,47
129,0.0767857142857143,8.03371965201542,15.2414117126828,0.0501168720410039,0.803169979296308,48,35,2.84221213471917,2.04055442652778,3,47
77,0.088,8.24794142200669,16.8736809435133,-0.38995238797789,0.769078230260464,35,25,3.81961106119269,2.00659072237481,4,47
105,0.0897435897435897,7.34727655441651,20.3367678240127,-0.223386761172959,0.7196420678566,39,30,4.0527691772583,2.35080435838151,1,48
137,0.0703646635850026,7.27854417067895,13.5996618388311,-0.0345368483417252,0.765589597482278,59,33,3.8872306893063,2.25786704816109,2,48
128,0.0791589363017935,7.33138461179963,16.4913089649005,0.134344755734512,0.719267781204388,49,33,4.19157715193035,2.49426133836709,3,48
71,0.0827505827505828,10.2179665169538,13.178836599118,-0.151235926515729,0.849828418197457,33,26,2.74035289112795,1.64142611414099,4,48
69,0.1,8.53865469010906,20.374792358804,-0.276723524364515,0.707858260828033,30,23,3.52073499333495,2.24038372193923,1,49
126,0.0795454545454545,6.91489867370162,17.9977113265157,0.0396152661595879,0.70017669113233,48,33,4.32361498456266,2.53750166740239,2,49
150,0.0717703349282297,6.23090531588108,15.9100867647486,0.0254302374731865,0.725359882608911,55,38,4.31300828298875,2.45960265668735,3,49
93,0.0833333333333333,8.94188672281603,16.0859277708593,-0.450444490724283,0.825530525779608,36,31,4.04165266601801,1.66462864673451,4,49
79,0.0731481481481481,6.68984352159618,14.4866979655712,-0.254816169791487,0.763020191696598,36,30,3.28992061281483,2.13549650210237,1,50
153,0.0740203193033382,5.39053403168183,16.4386371978397,-0.110869387385314,0.732273504620256,53,39,4.49834867017725,2.28703979670474,2,50
123,0.0915178571428571,11.4091764040855,16.2173001117224,-0.00815108634652926,0.806089747352666,48,28,2.85752660514036,1.99775188657431,3,50
81,0.0952941176470588,10.7426045059552,18.0152277713253,-0.373021009099197,0.727673482051595,34,25,4.1213660516617,2.13445600583951,4,50
92,0.0764119601328904,9.04143982616501,13.5438893225778,0.0844992769924214,0.830831056681508,43,28,2.2918777168531,1.79253921934324,1,51
